0.0082827 -0.001757 -0.003087 -0.0031789 -0.0012083 -0.0098483 0.013554 -0.0036799 -0.0015378 0.0045514
0.0084521 -0.0015931 -0.0017948 -0.0032511 -0.00057543 -0.0086792 0.013023 -0.0026461 -0.00025546 0.0063438
0.0085528 -0.0017144 -0.00088157 -0.0028594 -0.00070226 -0.0073939 0.012479 -0.0019994 0.00086384 0.0081477
0.0086096 -0.0021387 -0.00044864 -0.0022952 -0.0017903 -0.0058982 0.012168 -0.0025706 9.0719e-05 0.0085243
0.0086944 -0.0021722 0.00012067 -0.0018035 -0.0027819 -0.0048733 0.01189 -0.0030945 0.0008042 0.0078304
0.0087574 -0.0019651 0.00070571 -0.0015875 -0.0037388 -0.0043593 0.011359 -0.0032969 0.0017887 0.0063944
0.0087877 -0.0017831 0.0011712 -0.0015669 -0.004694 -0.0042798 0.010714 -0.0028012 0.0021967 0.0046916
0.0087693 -0.0019758 0.0014262 -0.0014808 -0.0054561 -0.0046136 0.010232 -0.001474 0.0013136 0.0027249
0.0087857 -0.0018832 0.0018655 -0.0012031 -0.0053104 -0.0048621 0.0099353 0.00025094 0.0012758 0.0022169
0.0088143 -0.0016103 0.0022009 -0.00079486 -0.0047484 -0.0051057 0.0098208 0.0011266 0.0010431 0.0019781
0.0088476 -0.0013231 0.0021787 -0.00036547 -0.0042894 -0.0052376 0.0097537 0.001198 0.00029852 0.0017233
0.0088768 -0.0012118 0.0016605 -4.801e-06 -0.0041933 -0.0050191 0.0095126 0.0011798 -0.00069944 0.0015093
0.0089181 -0.00091752 0.0010056 0.00042627 -0.0046887 -0.0050334 0.0089936 0.00042415 -0.00072261 0.00076513
0.0089519 -0.00058221 0.00034568 0.00089802 -0.0052932 -0.0050181 0.0083073 -0.0004507 -0.00025633 3.9223e-06
0.0089728 -0.00028738 -0.00025071 0.0013991 -0.0056303 -0.0046332 0.0075978 -0.001022 0.0002361 -0.00038777
0.0089812 -9.2322e-05 -0.00078537 0.0018479 -0.0054856 -0.0038428 0.0070726 -0.00055706 0.00052301 -0.00013785
0.0089833 0.00031252 -0.00083685 0.002246 -0.0048132 -0.0042206 0.0065278 -0.0012208 0.00040711 -0.00043366
0.0089851 0.00074885 -0.00044148 0.0026007 -0.0038158 -0.0052248 0.0058627 -0.0022166 1.8537e-05 -0.00048128
0.0089657 0.0010964 0.00021679 0.0031046 -0.0029733 -0.0063944 0.005161 -0.0029879 -0.00066212 0.00017361
0.0088832 0.0012906 0.00051777 0.0039027 -0.0026067 -0.0069038 0.0044065 -0.0024004 -0.0024125 0.001784
0.0087431 0.0014707 0.00080003 0.0042268 -0.0034234 -0.0083313 0.0052728 -0.0033747 -0.0029533 0.0027331
0.0085047 0.0018301 0.00091993 0.0038263 -0.0051562 -0.0107 0.0076816 -0.0051581 -0.0024087 0.0034153
0.0081489 0.0025007 0.00093834 0.0031859 -0.006562 -0.012651 0.010561 -0.006931 -0.0022638 0.0049752
0.0080674 0.0033478 0.00093793 0.0035218 -0.0039254 -0.011368 0.010472 -0.0065054 -0.0065468 0.0096899
0.0079447 0.0034029 0.0012545 0.003348 -0.0015054 -0.011184 0.010239 -0.0080644 -0.0082529 0.012565
0.007874 0.0027554 0.0010978 0.0028221 9.7175e-05 -0.010854 0.0096584 -0.0095317 -0.0080309 0.013345
0.0079617 0.0019242 0.00050233 0.0022577 -4.6657e-05 -0.0095143 0.0097757 -0.0084412 -0.0065393 0.011975
0.0082349 0.0016057 0.00014761 0.001694 -0.0012004 -0.0068279 0.011715 -0.0033711 -0.0056427 0.0095866
0.00833 0.0013593 0.00015814 0.0008923 -0.0034885 -0.0054151 0.012658 -0.0023723 -0.0030443 0.0069243
-0.0027414 -0.015819 -0.018829 -0.0074659 -0.00023109 -0.0037902 -0.0039012 -0.017427 0.0087025 -0.016684
-0.0022883 -0.016272 -0.018674 -0.0081406 -0.001133 -0.004728 -0.004934 -0.017979 0.0072352 -0.01648
-0.0023644 -0.016501 -0.019006 -0.0076393 -0.0029403 -0.0039382 -0.0044666 -0.017681 0.0057281 -0.015206
-0.0027222 -0.016509 -0.019488 -0.0064855 -0.0050806 -0.0022196 -0.0036787 -0.016819 0.0047567 -0.013566
-0.0030221 -0.016326 -0.019973 -0.0056008 -0.0069582 -0.00041984 -0.003173 -0.015975 0.0045156 -0.012125
-0.0029443 -0.016063 -0.020473 -0.0059225 -0.0085874 0.00029728 -0.0034295 -0.016181 0.0059779 -0.011565
-0.0028063 -0.015832 -0.020676 -0.005512 -0.010282 0.00024047 -0.0033201 -0.016958 0.0078304 -0.011853
-0.0021748 -0.015393 -0.020634 -0.0044114 -0.013711 -0.00031603 -0.0026108 -0.018833 0.01133 -0.012908
-0.001894 -0.014774 -0.020452 -0.00492 -0.014175 -0.0019687 -0.0015648 -0.020506 0.013948 -0.013186
-0.0018651 -0.014188 -0.020494 -0.0071331 -0.012236 -0.0051902 3.8851e-05 -0.01929 0.014859 -0.012894
-0.0017515 -0.014075 -0.020954 -0.0099067 -0.0073109 -0.0074815 0.00078706 -0.016191 0.013604 -0.01271
0.0021451 -0.0077349 -0.013522 -0.00096229 -0.013848 0.0022808 -0.01031 -0.041021 0.013192 0.0074893
0.002453 -0.0071777 -0.012926 -0.001888 -0.011469 0.0041959 -0.010475 -0.043281 0.012645 0.0093769
0.003004 -0.006524 -0.012363 -0.0036441 -0.0083795 0.0063787 -0.0088886 -0.044764 0.011543 0.011772
0.0035789 -0.0064887 -0.012685 -0.0069378 -0.0042765 0.006961 -0.0040163 -0.04388 0.010163 0.011959
0.0044615 -0.006218 -0.011859 -0.008492 -0.0015274 0.0070051 -0.0015677 -0.041464 0.0083625 0.01188
0.005419 -0.0060014 -0.010945 -0.0085155 -0.00016794 0.0062806 -0.0010098 -0.038196 0.0067252 0.010666
0.0062598 -0.005925 -0.0105 -0.0073763 -0.00025223 0.0045107 -0.0011758 -0.034395 0.0049104 0.0085362
0.0069059 -0.0058944 -0.010763 -0.0053549 -0.0012248 0.0018531 -0.0010141 -0.030398 0.0024065 0.0071146
0.0072823 -0.0058901 -0.011141 -0.0033038 -0.0031204 -0.00059266 -0.00057328 -0.026745 0.0013885 0.0059643
0.0074751 -0.0058071 -0.011793 -0.0016565 -0.0053636 -0.0027385 0.00027636 -0.023529 0.0011109 0.0054168
0.0075506 -0.0054906 -0.012532 -0.00062401 -0.007458 -0.0045285 0.0017799 -0.020746 0.0013295 0.0055597
0.0075692 -0.0049784 -0.012946 -0.00010261 -0.0089618 -0.0059648 0.0039459 -0.018172 0.0023329 0.0063502
0.0074519 -0.0045251 -0.013113 0.00028658 -0.0098497 -0.0080307 0.0063019 -0.016174 0.0042228 0.0068277
0.0073139 -0.0039657 -0.013007 0.00056356 -0.010025 -0.01018 0.0082869 -0.014228 0.0058048 0.0067748
0.0072407 -0.0034312 -0.012652 0.00061369 -0.0096084 -0.01196 0.0096057 -0.012089 0.006123 0.0061959
0.0072602 -0.0031854 -0.012084 0.00012908 -0.0089094 -0.012678 0.010118 -0.010046 0.004108 0.005477
0.0073618 -0.0031513 -0.011213 -0.00031153 -0.0079295 -0.012945 0.011148 -0.0086787 0.0017555 0.0048245
0.0075496 -0.0030928 -0.0098593 -0.00067388 -0.0067893 -0.012657 0.012369 -0.0076352 9.7946e-05 0.0044129
0.0077777 -0.0029636 -0.0081539 -0.0011135 -0.0055045 -0.012008 0.013107 -0.0067284 -0.00088872 0.0039284
0.0079286 -0.0029332 -0.006631 -0.0021454 -0.004043 -0.011495 0.012849 -0.0060556 -0.0016735 0.0023073
0.0081473 -0.0025207 -0.0049702 -0.0026949 -0.0026582 -0.010664 0.01253 -0.0050606 -0.00065483 0.0023541
0.0083429 -0.0021091 -0.0034113 -0.0027486 -0.0016074 -0.0096131 0.012241 -0.0037004 0.00085164 0.0038189
0.0084835 -0.0019348 -0.0021943 -0.0025834 -0.00095185 -0.0082679 0.01212 -0.0027028 0.0016117 0.0057647
0.0085793 -0.0020431 -0.0014332 -0.0024598 -0.00083348 -0.0066151 0.012501 -0.0031229 0.00034688 0.0069549
0.0086931 -0.002003 -0.00053266 -0.0021601 -0.0015177 -0.0052291 0.012516 -0.0034801 0.00080172 0.0071323
0.0087609 -0.0018589 0.00031625 -0.0020534 -0.0026272 -0.0043305 0.012019 -0.0033814 0.0018366 0.0063718
0.0087828 -0.0018277 0.00093555 -0.0021203 -0.0039974 -0.0038554 0.011202 -0.002571 0.0025889 0.0048043
0.0087629 -0.0020675 0.0012874 -0.0020152 -0.0053365 -0.003786 0.010729 -0.0011394 0.0024664 0.0023097
0.0087736 -0.0019498 0.0017829 -0.0016429 -0.0056929 -0.0041572 0.010258 0.00047589 0.0024559 0.0013895
0.0087984 -0.0015898 0.002135 -0.0010958 -0.0055149 -0.0047353 0.010034 0.0011951 0.0022294 0.001086
0.0088309 -0.0011857 0.0020944 -0.00053466 -0.0052601 -0.0050164 0.0099458 0.0010998 0.0016362 0.0010716
0.008868 -0.00091959 0.0015801 -8.9661e-05 -0.0052738 -0.0043359 0.0096981 0.00082017 0.0008686 0.0016154
0.0089092 -0.00064526 0.00090505 0.00034202 -0.0058938 -0.0042672 0.009066 0.00013959 0.00074241 0.0015039
0.0089391 -0.00041025 0.00022003 0.00079913 -0.0065849 -0.0044147 0.008274 -0.00066001 0.00093447 0.0011921
0.008961 -0.0002389 -0.00039433 0.0013227 -0.0068583 -0.0043585 0.0075407 -0.001257 0.0011915 0.00098339
0.0089873 -0.00017908 -0.0008609 0.0018355 -0.0062752 -0.0037248 0.0070568 -0.0010416 0.0014456 0.0011561
0.0089852 7.5188e-05 -0.0009234 0.0022839 -0.0054516 -0.0042651 0.0065396 -0.0017539 0.0014103 0.00079908
0.0089757 0.00041377 -0.00057833 0.0026503 -0.0044478 -0.0053769 0.0059611 -0.0027036 0.0011209 0.00076344
0.0089525 0.00073543 5.995e-05 0.0031308 -0.003407 -0.0064454 0.0053264 -0.0033922 0.00034876 0.0015578
0.0088932 0.00099012 0.00053598 0.0040349 -0.0021033 -0.0065099 0.0043873 -0.0027905 -0.0017755 0.0034644
0.0087599 0.0012824 0.00067292 0.0043911 -0.0024885 -0.0078896 0.0047357 -0.0041959 -0.0030008 0.0044926
0.0085288 0.0017984 0.00048483 0.0038617 -0.0043376 -0.010369 0.0066668 -0.0066572 -0.0029687 0.004715
0.008167 0.0026172 0.00022591 0.0028911 -0.0063628 -0.012657 0.0096271 -0.0091014 -0.0026279 0.0052907
0.0080471 0.0034353 0.00059257 0.0030616 -0.0038602 -0.011487 0.010626 -0.0082005 -0.005985 0.0090527
0.0078921 0.0035389 0.0011896 0.002656 -0.0020034 -0.011469 0.010658 -0.009075 -0.0069409 0.011244
0.0078116 0.0030207 0.0014135 0.0020557 -0.00063042 -0.011282 0.0097089 -0.0098052 -0.0063289 0.0122
0.0079245 0.0024459 0.0012849 0.001668 -4.3199e-05 -0.01019 0.0092934 -0.0086047 -0.0050534 0.012313
0.0082397 0.0023551 0.0012217 0.0015827 0.00029199 -0.0079168 0.011306 -0.0041174 -0.0041579 0.011707
0.0083585 0.0021339 0.00082378 0.00098303 -0.0022449 -0.0068541 0.012415 -0.0034437 -0.0013975 0.0092376
-0.0023845 -0.01607 -0.019106 -0.0082256 -9.2291e-05 -0.0046008 -0.002062 -0.01737 0.0089852 -0.016821
-0.0021051 -0.016415 -0.018928 -0.0088151 -0.00045303 -0.0057852 -0.0021118 -0.018332 0.0082391 -0.015997
-0.0023093 -0.016525 -0.019334 -0.0085054 -0.0018639 -0.0052928 -0.0020166 -0.017939 0.0064886 -0.014657
-0.0029197 -0.016357 -0.019697 -0.0075631 -0.0030682 -0.0035865 -0.0020151 -0.0171 0.0051365 -0.013166
-0.0035041 -0.01602 -0.019854 -0.0068612 -0.0037975 -0.0017708 -0.0024764 -0.016334 0.0045889 -0.012022
-0.0036643 -0.015763 -0.019953 -0.0071832 -0.0044441 -0.00096518 -0.0034429 -0.016426 0.0055449 -0.011571
-0.0037334 -0.015537 -0.019997 -0.0072375 -0.0047159 -0.0010602 -0.0037597 -0.016517 0.0063903 -0.011846
-0.0019893 -0.013924 -0.02107 -0.011549 -0.0032482 -0.0077528 0.0017125 -0.014786 0.011583 -0.01192
-0.0027087 -0.013726 -0.020653 -0.012934 0.00087972 -0.0063664 0.0032087 -0.014204 0.0088157 -0.0093266
0.0031283 -0.0060007 -0.012219 -0.0038157 -0.007906 0.0061494 -0.0092418 -0.044404 0.011414 0.011917
0.0033617 -0.0059212 -0.012699 -0.0070514 -0.0040071 0.006204 -0.004075 -0.043601 0.010365 0.01224
0.0041196 -0.0057642 -0.011942 -0.0088435 -0.00088135 0.0062542 -0.0015534 -0.041727 0.0086521 0.012372
0.0051226 -0.0056735 -0.011049 -0.0091471 0.00095482 0.0056377 -0.00089181 -0.039012 0.0069619 0.011298
0.0061139 -0.0056725 -0.0105 -0.0081315 0.0012837 0.0040258 -0.0008047 -0.035293 0.0049349 0.0093125
0.0069073 -0.0057223 -0.010599 -0.0061225 0.00032798 0.001423 -0.00018787 -0.031004 0.0027087 0.007623
0.0073734 -0.0057725 -0.010836 -0.004057 -0.0013896 -0.00092145 0.0002187 -0.026974 0.0016748 0.0061325
0.0076207 -0.0057289 -0.011381 -0.0024971 -0.0033976 -0.0028889 0.00073308 -0.023576 0.0013669 0.0052353
0.0077236 -0.0054654 -0.012077 -0.0014933 -0.0055458 -0.0043268 0.0017924 -0.020706 0.0014529 0.0052358
0.0077229 -0.0049693 -0.012494 -0.00093214 -0.0075818 -0.0052623 0.0037258 -0.018231 0.0020704 0.0063447
0.0075852 -0.0046172 -0.012756 -0.00022518 -0.0092011 -0.0067342 0.0060249 -0.0162 0.0036403 0.0070534
0.0074118 -0.0042017 -0.012905 0.0005711 -0.010245 -0.0085241 0.0081054 -0.014257 0.0052816 0.0071722
0.0073009 -0.0037886 -0.012885 0.0010837 -0.010592 -0.010134 0.0096264 -0.012157 0.0058725 0.0066301
0.0072707 -0.0036228 -0.012696 0.00073618 -0.010231 -0.011104 0.010247 -0.010276 0.0041314 0.0057451
0.0073266 -0.0035946 -0.012252 0.00027005 -0.0093105 -0.011668 0.010895 -0.009155 0.0018681 0.0048631
0.0074863 -0.0035298 -0.011269 -9.9818e-05 -0.0082744 -0.011782 0.011661 -0.0084561 0.00014478 0.0042585
0.0077017 -0.0034133 -0.00981 -0.00051354 -0.0072013 -0.011636 0.012085 -0.0078656 -0.00076161 0.0036205
0.007828 -0.0034126 -0.0083141 -0.0014226 -0.0058975 -0.011693 0.011854 -0.0072132 -0.0012795 0.0018093
0.0080294 -0.0030224 -0.0065935 -0.0018225 -0.0045817 -0.011334 0.011756 -0.0061358 -0.00016053 0.0013823
0.0082369 -0.0025575 -0.0049103 -0.001872 -0.0033621 -0.010534 0.011816 -0.0047127 0.0011781 0.0025332
0.0084096 -0.0022677 -0.0034815 -0.0018453 -0.0022917 -0.009333 0.012054 -0.0035539 0.0016803 0.0044929
0.0085401 -0.0022603 -0.0025276 -0.0020009 -0.0013774 -0.007799 0.012613 -0.0037716 0.00035189 0.0060117
0.0086842 -0.0021631 -0.0014107 -0.0018971 -0.0016406 -0.0063192 0.012684 -0.0039575 0.00043364 0.0068858
0.008767 -0.0020339 -0.00038232 -0.0019216 -0.002628 -0.0051893 0.012071 -0.003697 0.0013031 0.0066766
0.0087964 -0.0020062 0.00033518 -0.0021268 -0.0039344 -0.0044032 0.011106 -0.0028027 0.0021113 0.0054099
0.0087758 -0.0022154 0.00071976 -0.00212 -0.005169 -0.0038929 0.010554 -0.0015129 0.00239 0.0030518
0.0087813 -0.0020685 0.0012164 -0.0017551 -0.0056181 -0.004084 0.01018 3.3357e-05 0.0025423 0.0020904
0.008806 -0.0016353 0.0015653 -0.0011812 -0.0055491 -0.0045883 0.010088 0.00069664 0.0024163 0.0017687
0.0088424 -0.0011344 0.0015894 -0.00057113 -0.0053565 -0.0048099 0.010137 0.00048961 0.0019504 0.0017817
0.0088816 -0.00071852 0.0012149 -0.00016445 -0.0053733 -0.0039682 0.010098 0.00019012 0.0013006 0.0024179
0.0089147 -0.00044295 0.00062569 0.00027864 -0.0061338 -0.0039345 0.0094532 -0.00043757 0.0011359 0.0024616
0.0089345 -0.00027461 4.637e-06 0.00075578 -0.0070052 -0.0042598 0.0086191 -0.0011424 0.0012082 0.0022185
0.0089507 -0.00018835 -0.00053172 0.0013079 -0.0073482 -0.0044614 0.0078946 -0.001648 0.0013368 0.0020124
0.0089815 -0.00019252 -0.00087072 0.0017828 -0.0067018 -0.0039458 0.0075142 -0.0013862 0.0014553 0.0020333
0.0089766 -3.9608e-05 -0.00093888 0.0022883 -0.0058791 -0.0045421 0.0070405 -0.0020369 0.0013853 0.0016507
0.0089609 0.00021574 -0.00065031 0.0027259 -0.0049023 -0.0056191 0.0065772 -0.0029474 0.0011362 0.0016553
0.0089361 0.00052989 -5.8516e-05 0.0032781 -0.0037835 -0.0065188 0.0059706 -0.0035572 0.00037288 0.0026057
0.0088874 0.00089359 0.00042925 0.0042476 -0.0019848 -0.0062225 0.0049408 -0.0030169 -0.0017609 0.0045928
0.0087573 0.001294 0.00045902 0.0046615 -0.0021508 -0.0074715 0.004975 -0.0045995 -0.0033565 0.0058347
0.0085353 0.0019181 8.0953e-05 0.0041437 -0.0040441 -0.010032 0.0065654 -0.0072229 -0.0037348 0.006098
0.008193 0.0028392 -0.00021886 0.003019 -0.00622 -0.012486 0.0093726 -0.0097482 -0.0035325 0.006226
0.0080785 0.0036604 0.00060992 0.0030456 -0.0035504 -0.011162 0.010619 -0.0083766 -0.0063314 0.008934
0.0079133 0.0037554 0.0015479 0.0024185 -0.001833 -0.011088 0.010789 -0.008607 -0.0065807 0.010473
0.0078252 0.0032633 0.0020074 0.0017119 -0.00049213 -0.010838 0.0097301 -0.0088804 -0.0054561 0.011284
0.0079376 0.0027708 0.0020719 0.0013757 0.00035409 -0.0097017 0.0092211 -0.0077144 -0.0039053 0.011764
0.0082206 0.002797 0.0020972 0.001465 0.0011482 -0.0076814 0.011387 -0.0039861 -0.0028698 0.011591
0.0083363 0.0026297 0.0014964 0.00096431 -0.0014219 -0.0069271 0.012573 -0.0037127 -0.00014344 0.0092936
-0.0019076 -0.016254 -0.019378 -0.0091226 -0.00015944 -0.0055483 -0.00055289 -0.017183 0.0090004 -0.016995
-0.0016678 -0.016391 -0.019211 -0.0099105 -0.00028287 -0.0073148 -0.0002729 -0.018174 0.008326 -0.016205
-0.0019651 -0.016293 -0.020012 -0.0099411 -0.0015791 -0.0071746 -0.00068898 -0.017231 0.0056825 -0.014818
-0.0028823 -0.015985 -0.020247 -0.0092678 -0.0016339 -0.0055311 -0.0012702 -0.016494 0.0042067 -0.013368
-0.0038441 -0.015465 -0.019909 -0.0085661 -0.00097514 -0.0035981 -0.0020723 -0.016049 0.0036753 -0.01199
-0.0043077 -0.015084 -0.019411 -0.0085206 -0.00062491 -0.0026804 -0.0031489 -0.016267 0.0047107 -0.011428
-0.0045089 -0.014799 -0.019113 -0.0085136 -0.00021095 -0.0026073 -0.0035631 -0.016242 0.0053142 -0.011506
-0.0034218 -0.013512 -0.019819 -0.013933 0.0045644 -0.005294 0.0027811 -0.015072 0.0064787 -0.0086537
0.0031935 -0.0054872 -0.012637 -0.0084756 -0.0023589 0.0057731 -0.0010887 -0.04296 0.0094456 0.012718
0.0038302 -0.0055145 -0.011921 -0.010264 0.00055092 0.0053769 0.00043961 -0.041405 0.0080596 0.012435
0.0048529 -0.0054512 -0.011059 -0.01051 0.0025337 0.004823 0.00054327 -0.039152 0.0063963 0.011641
0.0059915 -0.00541 -0.010382 -0.0093854 0.003033 0.0033829 0.00039951 -0.035596 0.0044373 0.0098427
0.0069367 -0.0054271 -0.01026 -0.0072335 0.0019847 0.0010345 0.00096357 -0.031035 0.0026513 0.0081514
0.007487 -0.0055117 -0.010323 -0.0051203 0.00038413 -0.0011303 0.0010262 -0.026781 0.0017792 0.0063452
0.0077767 -0.0055393 -0.010791 -0.0035578 -0.0015101 -0.0029099 0.0011181 -0.023239 0.0014479 0.0050708
0.0078974 -0.0053686 -0.011427 -0.0025736 -0.0036373 -0.0040545 0.00168 -0.020291 0.0013977 0.0048813
0.0078879 -0.0049422 -0.011805 -0.0019292 -0.0060991 -0.0045622 0.0034094 -0.017678 0.0017299 0.0060608
0.0077459 -0.0046756 -0.012162 -0.0010085 -0.008199 -0.0054954 0.0056838 -0.015557 0.002945 0.0068166
0.0075607 -0.0043613 -0.012533 0.00018675 -0.009866 -0.0069011 0.0078777 -0.013582 0.0045857 0.0068194
0.0074205 -0.0040095 -0.012824 0.00099371 -0.010738 -0.0083654 0.0096031 -0.011503 0.005412 0.0061315
0.0073542 -0.0038592 -0.012907 0.00082167 -0.010721 -0.009641 0.010364 -0.0099058 0.0040055 0.005168
0.0073785 -0.0038031 -0.012795 0.00049434 -0.0099687 -0.010547 0.010705 -0.009127 0.0020487 0.0042856
0.0075072 -0.0036962 -0.012156 0.00025991 -0.009138 -0.011069 0.010947 -0.00876 0.00043304 0.0037044
0.0076909 -0.0035696 -0.011001 3.0163e-05 -0.008284 -0.011367 0.01105 -0.0083786 -0.00054242 0.0032378
0.0077961 -0.0035815 -0.009649 -0.00060906 -0.0072811 -0.011871 0.010837 -0.0078181 -0.00070852 0.0015915
0.0079787 -0.0032589 -0.0080194 -0.00079643 -0.0062662 -0.011795 0.010894 -0.0068323 0.00032958 0.0009278
0.0081759 -0.0028472 -0.0063451 -0.00075151 -0.0051854 -0.01137 0.011206 -0.0054214 0.0014417 0.0016539
0.0083578 -0.0025686 -0.0048221 -0.00075579 -0.0040112 -0.010486 0.011697 -0.0042197 0.0016951 0.0034799
0.0085059 -0.0025314 -0.0037107 -0.0010934 -0.0026259 -0.0091755 0.012215 -0.0043902 0.0006117 0.0052212
0.0086682 -0.0023977 -0.0024502 -0.0011789 -0.0025325 -0.007769 0.0122 -0.0044833 0.00033934 0.0066019
0.0087634 -0.002224 -0.0013368 -0.0014083 -0.0032189 -0.0065389 0.011492 -0.0041799 0.00077728 0.006941
0.0087982 -0.0021513 -0.00058277 -0.0017726 -0.004257 -0.0054355 0.010485 -0.003248 0.0013734 0.006189
0.0087903 -0.0022718 -0.00023765 -0.0019401 -0.0050704 -0.0044458 0.010043 -0.00214 0.0018401 0.0042841
0.0088022 -0.0020773 0.00022506 -0.00164 -0.0053985 -0.0042502 0.0098718 -0.00073179 0.002093 0.0034082
0.0088316 -0.0016481 0.00055179 -0.001088 -0.0053142 -0.0044264 0.01002 -0.00020655 0.0020321 0.0031448
0.0088669 -0.0011104 0.00064294 -0.00050593 -0.0051256 -0.004487 0.010262 -0.00047388 0.001613 0.0031082
0.0089046 -0.00063167 0.00049949 -0.0001653 -0.0050999 -0.0036618 0.010405 -0.00079678 0.00084223 0.0036369
0.0089291 -0.00037928 6.923e-05 0.00027674 -0.005986 -0.0038306 0.0097467 -0.0012653 0.00060499 0.0036298
0.0089362 -0.00026395 -0.00039088 0.0007841 -0.0070247 -0.0044714 0.0088684 -0.001834 0.00056713 0.0033147
0.00894 -0.00022265 -0.00076012 0.0013627 -0.0075293 -0.0050064 0.0081673 -0.0021707 0.00058253 0.002967
0.008969 -0.00024697 -0.00093232 0.0017849 -0.0069657 -0.0046244 0.0079617 -0.0017696 0.00054629 0.0028761
0.008956 -0.00015935 -0.00096947 0.0023319 -0.006222 -0.0052476 0.0075794 -0.0023578 0.00045247 0.0024649
0.0089315 3.745e-05 -0.00075754 0.0028399 -0.0053541 -0.0061968 0.0071692 -0.0031561 0.00023516 0.0025735
0.0089042 0.00035796 -0.00024422 0.0034366 -0.0042674 -0.0068794 0.0066949 -0.0037536 -0.00037246 0.0036088
0.0088707 0.00083839 0.00026558 0.0043759 -0.0021381 -0.0061688 0.0057015 -0.0032854 -0.0022903 0.0056273
0.0087464 0.0013323 0.00025309 0.0048403 -0.0022288 -0.0072673 0.0056393 -0.0049079 -0.0039566 0.0069883
