0.41063 0.40857 1.1523 6.2974 0.18111 0.97318 1.4435 0.48916 0.38819
1.9916 1.4754 1.8935 6.4355 0.19181 1.5769 2.3266 0.14887 0.84859
2.5682 0.25465 0.55617 7.1867 0.26115 0.27465 2.1043 1.9574 0.46101
1.4832 2.2134 3.3875 7.9595 0.43586 1.9619 1.7169 0.94449 0.52654
0.97646 0.17309 0.21871 1.2142 0.12586 1.8847 0.84463 0.37951 0.71591
1.4036 0.5395 4.2492 7.769 0.90374 1.8628 3.3658 1.4057 1.0026
1.2073 0.64797 1.2267 7.9871 1.2873 3.7946 4.1108 1.4264 1.947
0.47596 1.4572 3.1579 6.9869 0.62011 1.6732 8.3869 1.4429 0.88395
1.0874 2.3476 3.2106 12.885 0.64757 3.6865 5.2588 1.4075 2.4976
3.3649 1.5499 3.0691 4.4639 0.65221 4.4078 4.3622 0.50451 2.3942
1.87 1.6403 1.1546 5.5868 0.727 3.1883 5.701 1.0335 2.1504
3.864 2.2244 4.9201 3.6438 0.86996 4.4174 4.3996 2.1471 1.0706
4.8546 0.75927 6.8928 2.8633 0.48138 3.5277 2.9737 1.2407 2.1286
2.7803 3.1352 10.719 3.3277 0.76137 3.8179 5.8717 0.98659 3.6395
2.3358 3.7582 9.3706 6.4023 0.77254 3.267 6.5735 1.2573 1.5835
5.7677 3.3389 5.9743 6.2817 0.826 1.9071 5.2031 1.4415 1.6319
3.5135 1.6776 6.1905 4.239 0.79718 1.9792 5.0918 1.4353 1.5287
4.4419 2.4843 5.98 10.144 0.73518 2.938 6.6758 1.5533 1.9295
5.3163 0.58512 3.345 1.9781 2.128 4.5772 3.3125 1.5559 2.3201
1.2646 2.6374 4.8055 3.6612 0.809 4.2175 3.7282 1.276 1.1361
2.8426 0.60482 2.6544 2.9681 0.33513 4.9995 5.9097 0.38678 2.2826
1.2737 0.66525 3.3094 8.0998 0.30634 2.5359 6.0719 0.6218 0.95592
1.5439 0.97272 1.8493 2.0417 0.72751 2.3589 2.4066 1.3407 0.35687
0.36089 0.17316 3.382 2.0603 0.18471 1.3932 3.1376 0.16585 0.24418
0.37876 0.2094 0.73271 0.90108 0.12939 1.055 2.4732 0.4438 0.28694
0.53436 0.84518 1.1709 0.54616 0.094768 1.2108 0.94622 0.34837 0.2793
1.532 0.44312 0.966 3.5207 0.11803 0.61258 2.0739 0.11097 0.44903
0.57845 0.34963 1.6026 5.6102 0.31629 0.54647 0.95121 0.88471 0.23712
0.40045 0.28611 1.7827 3.9568 0.12339 0.39651 1.5897 0.43409 0.19844
0.46343 0.38003 1.8597 3.3437 0.13361 0.30012 2.8085 0.56172 0.18069
0.39148 0.036578 0.70126 2.7702 0.17059 0.038393 0.32007 0.12099 0.11975
0.14445 0.20133 3.3356 8.1159 0.089753 0.63486 2.0293 0.23114 0.2265
0.24433 0.050532 0.32269 2.7655 0.023096 0.062345 0.31439 0.18271 0.06393
0.083579 0.024784 0.1988 1.9492 0.02277 0.10753 0.23432 0.20852 0.01639
0.057428 0.0062791 0.024822 0.0036149 0.01575 0.14391 0.36694 0.078133 0.039939
0.51307 0.10306 0.21978 0.39948 0.0068311 0.073098 0.82069 0.11673 0.08171
0.13664 0.0066113 0.1361 0.1406 0.011304 0.1953 0.089801 0.047118 0.11537
0.26168 0.034419 0.56257 9.8426 0.053782 0.19251 1.1667 0.12738 0.095216
0.0083531 0.0096678 0.18827 1.4031 0.061643 0.27294 0.39201 0.17857 0.042246
0.030944 0.024485 0.43397 0.92843 0.031743 0.058812 0.66857 0.025815 0.028809
0.0027527 0.0016944 0.11348 0.80907 0.0071835 0.16933 0.36633 0.084524 0.15606
0.10615 0.34 0.78911 5.5805 0.11087 0.26289 0.85049 0.42237 0.11001
0.040152 0.025814 0.034583 2.7292 0.0014909 0.020652 0.27844 0.11504 0.045266
0.40596 0.065548 0.093988 4.8755 0.0050962 0.21347 0.90673 0.021679 0.10156
0.0041054 0.040864 0.39622 8.2109 0.017213 0.41328 1.9335 0.067544 0.28147
0.12138 0.13465 1.4937 8.083 0.06823 0.5054 1.6973 0.095614 0.39318
0.1523 0.050166 0.094085 4.4032 0.050339 0.26386 1.2424 0.053195 0.19342
0.21637 0.15654 0.12805 6.7479 0.058932 0.27065 2.4915 0.26385 0.3077
0.28711 0.53691 3.2673 6.5093 0.20328 0.68552 0.98868 0.083647 0.35151
0.66965 0.20944 0.3032 1.3634 0.1383 0.39895 0.91364 0.041416 0.10774
0.84803 0.49621 1.5226 7.3574 0.23136 0.64534 2.5374 0.4292 0.49542
0.36168 0.35173 2.6927 7.8686 0.11168 1.1933 2.1506 0.19211 1.0206
0.3804 0.73133 1.0247 6.5903 0.19 0.91937 0.96514 0.40163 0.42928
6.3163 1.7963 4.1044 6.0478 0.30014 0.67271 2.2144 0.64536 0.38548
1.32 0.29256 2.4447 7.1302 0.23567 1.2307 2.6753 0.42287 0.77964
1.9706 1.4708 5.5445 9.3601 0.4942 1.3964 1.8446 1.5853 0.87896
1.3258 1.4392 1.5667 3.1173 0.45693 1.3923 3.19 3.4184 1.4264
0.93467 1.5821 4.5508 7.748 0.45514 3.2757 2.296 0.7943 0.79474
2.8319 0.53316 2.6244 9.5226 0.37772 2.7294 3.1375 2.4699 0.53685
3.155 0.33608 3.7722 4.1254 0.2833 2.5978 4.2456 0.73922 0.94859
3.4753 1.8808 1.8573 12.123 0.72128 3.2657 4.0016 1.7734 2.1841
2.3323 1.5966 7.4763 8.476 0.65088 4.8182 4.2545 1.2911 1.7337
5.1546 2.3332 6.3991 5.653 0.9916 4.0221 4.8517 2.6047 3.7634
1.8463 0.76634 5.654 6.5706 1.1479 4.9739 2.7452 1.5047 2.3081
7.067 2.4662 3.9962 5.145 0.58593 4.3611 5.9855 0.40934 1.0432
4.4543 0.73957 9.5861 2.5077 0.55796 4.2696 4.941 1.4575 1.1737
4.8059 1.7953 6.3756 3.7761 0.76506 5.2765 6.6036 1.5083 5.5264
4.1552 3.8009 2.95 1.6878 0.69959 1.5217 7.2674 1.6667 0.73176
1.7334 1.9918 3.1276 2.9741 1.2792 3.6065 5.3281 2.1085 2.1049
2.3158 2.3205 4.1997 4.5549 0.98016 5.4501 5.8762 1.2078 2.768
2.6775 3.0323 3.4446 6.9114 0.43643 0.94573 5.5285 0.549 2.3534
4.9456 1.4523 3.2199 4.5739 0.52226 1.5878 7.081 1.5512 2.6561
2.4325 3.2629 8.7875 5.8045 0.77498 3.1892 5.4279 0.9448 2.087
3.0798 1.0437 4.2382 6.3007 0.64091 2.3428 5.3258 1.3636 1.1223
1.2723 0.80017 3.9398 1.6468 0.20613 4.136 1.5881 0.21805 0.87757
0.93709 0.89146 1.8292 3.4435 0.11008 1.8878 2.3936 0.66805 0.7851
0.70634 0.8692 9.7439 5.9322 0.21087 2.0001 4.1625 1.0391 0.51856
0.29317 0.27548 2.8715 3.5793 0.11171 2.7109 1.8396 0.14586 1.8461
0.35731 0.92186 7.4732 2.0181 0.16023 0.83742 2.3029 1.1882 0.14204
0.21272 0.76671 1.037 2.2202 0.036595 0.64713 0.86958 0.25727 0.22528
0.026507 0.0045847 0.21713 0.31067 0.0026566 0.059433 0.8502 0.39355 0.014014
1.1155 0.25522 1.6192 2.7103 0.02643 0.078494 4.5343 0.26855 0.029759
0.60968 0.0081395 0.33811 0.43034 0.0027921 0.21281 1.7712 0.27594 0.066373
0.013004 0.0015947 0.14266 0.013278 0.0077257 0.022089 0.1758 0.48233 0.02019
0.17421 0.0067442 0.0088882 0 0.0056384 0.065528 0.039349 0.14599 0.017204
0.13491 0.0041529 0.042954 3.4759e-05 0.0019247 0.0060559 0.061772 0.44574 0.011571
0.039701 0.0012957 0.32062 0.57643 0.0010843 0.031017 0.076419 0.15959 0.0052597
0.029948 0.02794 0.24855 1.5262 0.036379 0.050932 0.20589 0.12318 0.029623
0.0799 0.014352 0.20229 2.7683 0.0028192 0.29301 3.3089 0.037281 0.10478
0.025985 0.0052492 0.0084034 0.00431 0.00027108 0.018828 0.042496 0.024749 0.019545
0.083223 0.0029568 0.061571 0.1269 0.019897 0.014441 0.054105 0.089599 0.032033
0.11096 0.02495 1.5201 3.8091 0.018379 0.442 0.90575 0.071429 0.21995
0.17131 0.050963 0.16959 0.96781 0.0054215 0.17434 0.1834 0.072369 0.03339
0.030992 0.002691 0.10174 1.8483 0.035213 0.034395 0.094503 0.04505 0.049135
0.020385 0.070366 0.23177 1.3097 0.0082679 0.16755 0.45837 0.019486 0.070546
0.031063 0.011628 0.056044 1.0163 0.060233 0.02729 0.088969 0.28521 0.066814
0.38066 0.17003 0.55297 0.97466 0.046219 0.078183 0.17924 0.24254 0.20784
0.07449 0.013522 0.0037492 0.62989 0.00059638 0.016499 0.18857 0.00031329 0.0039362
0.12826 0.037774 0.15094 3.4816 0.042369 0.12318 0.53877 0.19599 0.069359
0.46443 0.16282 1.1256 0.97115 0.076254 0.11196 0.3128 0.42312 0.09793
0.394 0.11671 0.5541 4.829 0.083627 0.38238 0.79913 0.43584 0.23397
0.10458 0.12342 0.87379 5.3931 0.082055 0.41491 0.74072 0.92306 0.16393
0.71348 0.50927 2.3955 11.666 0.39328 0.82046 2.4732 0.34405 0.34082
0.87084 0.33475 0.39939 2.7794 0.17639 0.33075 0.55675 0.92845 0.31581
1.0443 0.57508 2.0307 8.2938 0.18471 0.82593 2.0329 0.41178 0.27302
0.85176 0.2294 0.96196 7.0761 0.10439 0.51114 2.5939 0.92237 0.28626
0.97046 0.72748 2.6924 7.2764 0.12985 1.8606 2.4745 0.43308 0.32562
1.2667 0.75093 4.3915 2.4741 0.51315 1.5892 2.7001 1.2983 1.0111
0.51623 1.594 1.6441 12.331 0.69677 2.0294 4.5746 1.437 0.41815
0.86424 0.94482 2.5293 5.657 0.24286 1.5988 4.4784 1.682 0.27167
2.892 0.56017 1.62 10.481 0.36723 1.7095 6.9619 1.5852 0.53403
3.0904 0.54 6.1965 5.6319 0.66254 2.7815 4.9724 1.5541 1.0512
3.9811 3.8993 6.9081 8.0623 0.84465 3.8221 4.4285 1.8807 1.0847
2.813 3.5645 4.0711 4.7651 1.2568 6.1385 6.1864 3.1151 2.3527
4.6317 2.1015 3.2864 7.7498 0.82285 3.351 6.7572 1.4198 1.3196
4.1485 1.4793 8.3767 4.2354 0.71843 5.2688 9.4407 1.9004 1.5056
5.9063 2.1403 4.1209 2.7854 1.2416 6.5183 6.8401 3.2608 2.9111
3.2437 1.5567 5.1534 3.8943 0.49154 4.3286 6.2585 1.5896 2.6395
3.126 1.7282 6.9708 1.9993 0.57308 3.2756 6.667 3.0166 3.2568
4.7561 3.154 2.4228 4.7592 0.92909 4.1621 4.9419 1.0595 2.2041
7.9009 3.7379 5.9288 7.0752 0.52762 1.0021 4.2803 0.58553 1.6388
3.6727 1.9665 2.3404 2.6219 0.47736 2.2803 5.7614 0.85984 2.3183
5.5163 2.5522 2.2361 6.0932 0.50418 0.99188 4.1637 1.2469 2.0991
2.239 2.0628 5.4901 10.521 0.38588 1.5193 6.3419 0.63521 2.7623
2.5042 1.2685 8.1054 4.4434 0.52822 4.0121 2.4378 1.0789 2.5762
2.0035 0.64701 3.3028 2.9576 0.39097 2.0416 5.9035 0.54699 1.2246
0.84763 0.94216 3.2254 3.3823 0.55573 1.475 3.6629 1.1486 0.32172
1.5467 1.2756 7.8362 1.6024 0.24492 1.7342 1.6169 1.7711 0.14863
0.91583 0.36066 3.0901 4.2096 0.10019 0.48676 2.5903 0.12876 0.13071
1.0159 0.87625 1.637 2.6181 0.058336 0.81537 1.8681 1.1857 0.38778
1.448 0.097176 0.56238 2.4728 0.034155 1.2414 4.3906 0.035087 0.2489
0.46163 0.086412 0.17182 0.10097 0.0011656 0.070963 0.7502 0.44236 0.013302
0.22171 0.019036 0.24021 0.039173 0.010003 0.19425 0.14517 0.61754 0.014693
0.31274 0.031628 2.7404 1.7571 0.033586 0.39872 0.28405 0.44749 0.13848
0.39727 0.32684 2.1708 3.2221 0.062592 0.21972 0.41968 0.78866 0.095012
0.05636 0.054817 0.33478 0.089329 0.0058011 0.079464 0.20203 0.27763 0.0043095
0.11906 0.0041196 0.26632 0.041119 0.014611 0.096273 0.33664 0.74505 0.018086
0.19471 0.15023 1.0819 0.8569 0.01884 0.029037 0.45418 0.23929 0.017509
0.20411 0.41897 3.163 3.347 0.079968 0.34231 0.64134 0.41485 0.065083
0.057167 0.022857 0.22602 2.0991 0.066658 0.070613 0.24137 0.1579 0.037971
0.0044139 0.0010299 0.012347 0.0074731 0.010572 0.042702 0.14448 0.0073309 0.04469
0.017157 0.025515 0.2766 1.0365 0.021849 0.42368 0.20235 0.034963 0.22637
0.12909 0.031993 0.11561 1.4732 0.0092708 0.079348 0.16152 0.012281 0.025959
0.23975 0.012724 0.019716 0.96031 0.0023584 0.019721 0.045642 0.20996 0.046658
0.15358 0.042326 0.7106 0.9342 0.068772 0.092275 0.2868 0.25971 0.19488
0.1103 0.013721 0.11063 0.91053 0.00225 0.24996 0.82257 0.0024436 0.11452
0.29976 0.15754 1.0008 5.8002 0.065113 0.25384 0.53953 0.18803 0.09586
0.17062 0.10548 0.7479 6.7534 0.097641 0.10206 0.79009 0.55514 0.061961
0.49063 0.063688 0.26429 5.8245 0.0092708 0.016149 0.12467 0.014223 0.032474
0.28125 0.25555 0.92476 7.5616 0.075793 0.11786 0.3855 0.60464 0.077774
0.066113 0.037176 1.9803 5.5822 0.22282 0.2875 1.0195 0.16873 0.073295
0.042691 0.029336 0.16183 2.4266 0.023258 0.38024 0.54239 0.054637 0.049813
0.33085 0.34432 0.54215 1.805 0.078612 0.40388 1.171 0.47293 0.16159
0.69787 0.12306 1.5306 5.3737 0.1469 0.74053 1.8529 0.51685 0.24869
0.48821 0.17711 0.75175 3.6571 0.085633 0.80609 0.77233 0.14749 0.55657
0.17822 0.75076 2.7288 8.4997 0.2813 1.1112 3.0602 0.88853 0.56858
0.96822 0.56057 0.40314 3.6295 0.095039 0.43412 2.7808 0.63265 0.51958
0.98543 0.074452 3.3144 1.7331 0.044754 0.82492 2.4123 0.26579 0.50098
2.3726 2.1362 6.5596 4.5058 0.3965 1.4437 2.4436 0.47362 0.70231
0.72719 0.58262 4.0711 2.859 0.37175 1.2693 0.89978 0.97275 0.47404
1.1202 2.5151 5.5161 4.8574 0.44974 2.9515 2.8105 0.88477 0.57747
0.78633 0.69233 2.7076 5.2012 0.27848 1.2121 6.1709 1.1656 0.4469
0.7374 1.4049 1.6415 7.0868 0.71304 3.3712 4.3107 2.342 0.66515
2.8975 1.5351 3.0484 8.3266 0.55435 2.9847 6.4648 1.2732 1.724
2.5396 0.64389 1.6378 4.2975 0.37807 3.4155 6.651 0.82657 0.92772
2.6229 1.1326 2.7315 1.3889 0.63844 3.5744 4.8975 0.84586 2.173
3.1833 1.8611 1.9339 8.0412 0.81689 5.74 6.1751 0.7542 1.4813
3.4246 2.7357 4.7816 6.1363 0.6884 4.0302 9.2263 1.1165 2.646
3.6189 2.8279 4.6996 2.0702 0.64072 3.7949 5.6365 1.672 3.0813
5.1868 1.8177 3.9421 2.638 0.66189 3.5225 4.2065 1.6753 3.213
5.8611 2.7864 4.2205 5.7194 0.77308 3.6269 8.2928 1.2219 4.507
7.0886 1.9346 2.7878 4.8647 0.69574 1.1976 5.3088 1.8484 1.0494
5.7771 2.6027 2.4183 2.7611 0.73749 3.4988 3.9451 1.1406 2.7862
5.4993 2.5315 3.1879 4.7558 0.74446 3.7504 4.1277 1.5447 3.7612
7.4039 5.735 5.1566 8.6678 0.70591 6.3997 6.6919 1.3862 4.3775
3.012 2.1001 3.8203 9.3386 0.57981 2.6054 6.8048 0.88014 2.4592
2.939 2.3969 3.1751 6.8123 0.43378 4.0541 5.3407 0.87356 1.5711
1.0535 2.4681 7.9972 4.4368 0.36739 5.3929 4.0612 0.42143 2.6745
1.3249 0.74761 5.5605 5.6275 0.21141 3.0456 3.5777 0.22368 2.3772
2.5696 0.9811 1.0438 4.9637 0.12174 1.8278 4.348 0.13534 1.2437
0.78313 0.037309 0.21626 1.2418 0.055543 0.30245 2.2563 0.53089 0.059756
1.2365 1.3288 4.8847 0.42617 0.11917 0.9427 0.17374 0.83265 0.47421
0.74082 0.6591 4.7717 1.0415 0.11789 1.9191 2.0252 0.11736 0.85205
0.2127 0.056379 2.1654 2.9367 0.048279 0.42768 1.7399 0.49668 0.14937
0.14832 0.13033 1.2903 1.5485 0.071483 0.45908 1.7293 0.43741 0.14544
1.048 0.42279 1.3295 2.3153 0.077311 0.30047 1.2524 0.37588 0.14581
0.22705 0.048837 0.039269 1.523 0.052399 0.069332 2.2489 0.28916 0.13879
0.35978 0.17429 1.4201 3.3613 0.053781 0.10936 1.2491 0.94925 0.055446
0.042098 0.020532 0.060504 1.2004 0.008322 0.034899 0.10662 0.29292 0.010519
0.19658 0.10342 0.46926 1.0055 0.010491 0.018207 0.16235 0.032143 0.019274
0.020646 0.016146 0.11555 1.6347 0.039496 0.022904 0.1111 0.32525 0.060604
0.089464 0.012326 0.26858 0.24404 0.026105 0.19185 0.54076 0.14875 0.1585
0.12492 0.067309 0.63591 0.057734 0.048848 0.32504 0.4013 0.21466 0.37238
0.20686 0.040465 0.41878 1.0219 0.022662 0.08587 0.38669 0.036216 0.060774
0.066683 0.0080731 0.0076277 0.0058393 0.00027108 0.004542 0.015118 0.041541 6.7867e-05
0.063977 0.0034219 0.67069 0.60271 0.0023313 0.072942 0.20109 0.29731 0.014829
0.010228 0.0035216 0.11988 1.0699 0.002006 0.034977 0.17139 0.017043 0.003054
0.077954 0.015017 0.16555 1.2999 0.0077257 0.11801 0.41664 0.040414 0.0604
0.013787 0.0094685 0.043633 2.3224 0.010464 0.099379 0.27823 0.18528 0.032338
0.04364 0.13316 0.49315 1.9881 0.036921 0.19391 0.22727 0.17299 0.18012
0.10301 0.24405 0.2477 2.8388 0.035918 0.093478 0.31389 0.14023 0.10662
0.18638 0.016944 0.16839 1.8865 0.031635 0.26479 0.58767 0.0077695 0.04245
0.33768 0.28053 0.684 0.77491 0.01556 0.23568 0.58459 0.29424 0.085409
0.71063 0.14987 1.482 5.3227 0.13337 0.26724 1.0227 0.49298 0.34951
0.27176 0.49169 1.7779 3.3334 0.15562 0.41914 0.48843 0.2896 0.26108
0.25816 0.56382 0.54224 5.9262 0.19322 0.47846 0.43013 0.13828 0.32033
0.2219 0.16472 0.18206 1.1776 0.037137 0.63315 1.2144 0.38315 0.45025
0.36936 0.17153 1.2184 5.6778 0.087992 0.70175 1.8694 0.88997 0.26274
1.0293 0.22655 0.6448 8.7874 0.1325 0.90932 4.2109 0.37005 0.71652
0.97392 0.2206 3.1039 4.0895 0.271 0.75874 1.2844 1.0359 0.3809
0.14874 0.22336 1.8963 7.6227 0.36736 1.5019 2.2379 0.2213 0.44245
0.85318 0.45405 0.21212 5.364 0.14324 0.95311 2.4146 0.97625 0.35884
2.4636 0.4904 2.3728 2.7986 0.30046 2.345 1.9616 1.8165 1.0521
0.66089 0.74276 3.9176 5.4529 1.2775 2.5522 1.9916 0.86836 0.75358
0.66061 0.63678 1.8031 4.963 0.57021 2.1205 1.6316 1.1084 1.1734
1.4838 0.65671 1.9563 9.084 0.90721 3.6262 3.3163 1.5296 1.4346
1.0722 2.2776 6.0811 7.3846 0.60165 3.8668 3.5767 1.5784 0.73183
3.5151 1.8397 3.6593 10.777 0.4576 2.8841 8.7593 1.9656 0.85046
6.7498 4.6209 4.415 5.3973 1.1624 4.6267 3.3368 3.1793 4.0173
3.8004 2.6158 4.8526 9.6153 0.92369 3.9787 7.0929 1.4306 1.722
4.6168 1.7238 2.7087 8.2909 0.66533 4.4267 5.1837 2.4237 4.155
5.2194 2.0893 7.6003 5.0435 0.61729 3.0344 9.6648 0.78421 3.1023
5.2873 1.4451 4.335 4.8593 0.60274 0.74973 9.3739 0.71786 3.1043
5.5581 2.9847 4.6306 1.8366 0.81884 3.0057 6.795 1.1275 2.1963
3.8431 1.573 2.3441 2.4084 0.64944 0.84111 2.1207 1.8133 0.8983
4.2877 1.8982 2.9094 5.1575 0.63153 4.2671 5.5427 0.75683 4.7603
2.2102 2.4914 2.989 2.9392 0.45476 3.2481 6.5757 0.49442 2.7672
3.2043 0.90173 0.96464 1.5518 0.31404 2.8849 5.9868 0.82375 1.0352
3.6291 2.8052 2.1996 5.5349 0.40724 2.9637 6.7279 2.6382 0.90451
1.6977 0.76987 7.1573 3.5328 0.21144 3.5971 4.105 0.44781 1.1903
2.549 0.5013 0.35604 1.1263 0.11729 1.9239 2.8963 0.17506 0.76498
1.6374 0.2497 0.98187 0.21356 0.09222 1.27 2.4451 0.44223 1.7197
0.066848 0.15492 0.32925 1.5292 0.10604 1.3861 4.329 0.66729 1.7844
0.75382 0.66485 0.41409 0.55763 0.13879 0.59018 8.5871 0.59192 1.1445
0.19487 1.0016 2.7702 1.6677 0.14958 0.62962 1.2254 0.82111 0.41422
0.52845 0.25595 3.371 5.9811 0.090946 0.59542 1.3702 0.17901 0.10278
0.29063 0.14219 0.17993 3.2162 0.11266 0.065373 0.37331 0.35276 0.051985
0.30937 0.092691 0.8797 1.7915 0.041393 0.10268 1.5761 0.23916 0.077299
0.35926 0.026744 1.2403 6.4356 0.1068 0.34255 1.7432 0.29242 0.30143
0.14134 0.38093 0.37327 0.27129 0.12779 0.13428 0.26199 0.43227 0.022701
0.16841 0.041063 0.31125 0.1007 0.046164 0.11572 0.20354 0.0063284 0.019308
0.078548 0.041263 0.056206 1.3047 0.067742 0.054853 0.021121 0.69925 0.026128
0.14924 0.027841 0.38594 0.1757 0.031472 0.10551 0.23255 0.3718 0.35042
0.093949 0.34392 1.7903 1.3431 0.025454 0.29231 0.23707 0.040414 0.19186
0.14226 0.12525 0.26684 0.11623 0.051206 0.045769 0.24582 0.56047 0.030064
0.38455 0.19701 1.8009 2.5574 0.030632 0.069216 0.79552 0.47231 0.25599
0.31165 0.082691 0.030381 0.28467 0.0091081 0.029425 0.20174 0.51498 0.091856
0.2098 0.0044518 0.5948 0.47223 0.0023042 0.12772 0.46864 0.19593 0.12307
0.08066 0.0082725 0.32463 1.2308 0.041773 0.019177 0.17841 0.27343 0.0054972
0.07888 0.01495 0.0298 0.30431 0.0029548 0.01316 0.43237 0.071993 0.0051917
0.010702 0.0011296 0.0098901 0.22596 0.0033342 0.062151 1.2429 0.29894 0.11958
0.15859 0.080864 1.4348 1.039 0.060043 0.09573 0.12662 0.60507 0.078249
0.1084 0.13704 1.7169 1.8748 0.10179 0.22263 0.22712 0.022556 0.072209
0.28875 0.023123 0.092469 3.2388 0.022201 0.49806 0.59812 0.098747 0.34153
0.11766 0.043256 1.5703 0.82489 0.11881 0.15978 0.50459 0.45307 0.069732
0.41156 0.4389 1.4833 4.8769 0.12914 0.51227 0.64401 0.28371 0.16953
0.8266 0.2989 2.6839 8.4181 0.11472 0.27058 0.67848 0.46673 0.13346
0.24649 0.1107 0.47912 5.4944 0.11805 0.3066 0.66355 0.28064 0.1926
0.35757 0.19189 1.6993 7.5841 0.11011 0.45198 1.7206 0.54054 0.22447
0.71348 0.49086 1.7546 7.1824 0.19309 1.0937 2.3946 0.53452 0.44561
0.11127 0.26797 0.18125 2.142 0.19669 0.54084 0.67078 1.2046 0.22104
1.6876 1.4114 4.9411 4.5498 0.50981 1.5708 1.1367 1.4898 0.97299
0.51785 0.35508 3.0567 2.3315 0.37018 1.0716 1.3366 1.3375 0.56709
0.22428 0.18904 0.73672 9.3003 0.31345 1.6602 1.6019 0.78929 0.85626
1.4728 0.4797 3.3926 7.4463 0.45405 1.5859 1.6472 0.47732 0.35456
2.2887 1.7523 1.6533 6.6059 0.72226 1.7646 1.7839 2.7973 0.37391
0.95541 1.3255 5.2593 7.3473 0.35636 2.344 2.9935 1.5303 0.62531
2.6369 2.1093 7.859 10.124 0.98363 2.1775 5.527 2.9551 0.84662
1.3076 1.6613 3.3244 4.8058 2.7509 3.5615 3.6819 2.7188 0.27374
1.5459 1.1633 1.7723 4.4742 0.94795 3.284 3.3835 1.5612 1.0044
1.9557 2.3668 4.3573 5.3348 0.69715 4.6221 5.7596 2.3125 1.5284
4.769 2.2162 5.4303 7.509 0.53884 3.1738 7.5833 1.2147 0.87465
4.6667 2.2026 6.8645 2.7483 0.91377 6.1193 6.4459 2.0168 3.2324
3.35 1.2877 4.241 3.127 1.1588 5.6587 4.0557 2.4037 1.4622
4.4466 1.2872 2.8702 10.052 0.79127 2.2797 7.9181 1.8079 2.212
3.7208 1.7447 3.4147 9.789 1.5246 3.991 7.1496 2.1003 3.0437
4.5536 2.0578 5.4571 2.1189 0.5695 4.2385 5.2844 0.93734 2.3374
3.8095 3.3933 4.7635 4.2778 0.46517 2.6573 6.4758 0.52776 4.1832
5.3963 2.5068 5.0848 5.6894 0.56178 1.9378 7.2866 0.91573 1.7731
7.4726 3.3138 7.1922 3.2616 0.44934 1.8717 5.3221 1.1728 2.5273
2.7947 3.5976 5.8446 2.3221 0.4633 3.696 5.9907 0.79875 1.9347
2.0402 0.49392 0.72266 5.1302 0.50363 2.6719 3.049 1.3815 0.86868
1.8889 0.33203 0.95278 2.6865 0.19352 1.6503 6.3703 0.49699 0.68168
3.1464 0.87312 0.70368 5.5748 0.20558 2.8164 6.2953 2.0492 0.79725
1.3412 0.10239 0.11154 0.68898 0.068257 0.9 3.1306 0.34442 0.35026
1.4363 0.23521 0.68749 6.3904 0.31274 0.79228 3.6854 1.8156 0.521
1.1366 1.9239 7.6426 4.4744 0.69669 0.46945 1.4745 1.1316 0.29528
