0	30	1	0.57682	0.97282	1.0006	0.74058	0.68276	0.53607	0.54184	0.61744	993.03	922.8	1099.5	1118.9	954.58	1250.3	1036.4	1462.4	1091.6
0	30	2	0.56138	1.0341	1.0182	0.74716	0.69159	0.54748	0.56635	0.62559	1109.6	902.11	1160.8	1154.1	938.87	776.71	963.79	907.96	1619.7
0	30	3	0.70031	0.94217	0.97123	0.80286	0.63659	0.56934	0.55469	0.60369	833.1	881.1	1484.7	1198.2	1451.5	1397.2	926.26	1157.8	1333.1
0	30	4	0.3332	0.56345	0.56563	0.42552	0.81531	0.68992	0.68492	0.76354	705.73	768.29	991.18	1007.3	731.65	684.23	730.23	846.05	636.45
0	30	5	0.57261	0.90376	0.83787	0.69168	0.68783	0.5817	0.6127	0.64618	887.61	1118	1107.5	1135.1	1208.5	750.66	1118.1	1456.2	926.06
0	30	6	0.34742	0.83164	0.70826	0.51623	0.80664	0.62397	0.65244	0.7254	763.97	973.9	1018.4	1042.7	774.62	656.89	780.47	911.11	981.39
0	30	7	0.43455	0.75097	0.7709	0.56502	0.75502	0.62629	0.61315	0.69362	752.11	1002.3	1155.4	1120.2	804.16	753.13	850.67	1069.3	884.48
0	30	8	0.4466	0.88311	0.8664	0.61786	0.74916	0.60267	0.60333	0.67769	941.95	856.9	1148.3	1074.9	771.3	944.98	1125.8	988.23	978.64
0	30	9	0.38762	0.63395	0.70843	0.50078	0.78714	0.68397	0.65379	0.73503	888.86	876.98	999.23	1049.4	861.5	743.49	758.66	878.75	774.47
0	30	10	0.35247	0.71346	0.68278	0.49049	0.80319	0.64568	0.65187	0.73299	695.59	955.35	997.61	1073.5	716.65	923.15	814.08	869.89	676.25
0	30	11	0.33317	0.61008	0.65454	0.45268	0.81628	0.67734	0.66922	0.75467	713.03	821.1	935.23	1054.5	714.37	679.21	736.69	946.63	676.83
0	30	12	0.48443	0.89341	0.9661	0.66246	0.73222	0.59233	0.58911	0.66245	835.19	961.96	1221.1	1180.8	856.04	1044.2	1161.8	1044	924.61
0	30	13	0.41598	0.73265	0.70054	0.53623	0.76912	0.63127	0.63655	0.71052	1035.7	839.85	984.3	1031.4	861.63	864.37	891.7	874.45	756.78
0	30	14	0.38342	0.78955	0.76155	0.5399	0.78777	0.6065	0.61009	0.71001	732.92	996.8	1007.7	1311.2	924.61	694.73	849.56	966	645.27
0	30	15	0.36513	0.7169	0.78432	0.51905	0.79732	0.64711	0.62947	0.72386	808.29	996.75	936.59	1036.7	878.53	887.71	765.89	928.3	664.07
0	30	16	0.3686	0.78894	0.72177	0.52312	0.79674	0.61845	0.62876	0.72054	743.29	833.51	976.85	1124.2	918.7	954.98	910.15	884.19	730.68
0	30	17	0.39476	0.62686	0.70639	0.50344	0.7802	0.67635	0.63989	0.72705	739.66	883.38	998.01	1208.7	896.55	776.67	789.26	890.06	701.57
0	30	18	0.34709	0.82948	0.79826	0.5338	0.8068	0.6009	0.61165	0.71304	724.73	1002.8	1066.7	1030.2	843.4	728.71	801.2	983.38	783.96
0	30	19	0.39918	0.72477	0.74996	0.53413	0.77958	0.64926	0.6453	0.71926	902.28	971.88	1092.7	1049.9	737.79	739.22	849.02	966.67	765.82
0	30	20	0.42923	1.0998	0.97952	0.67296	0.75887	0.52759	0.56133	0.65305	833.98	823.47	1172.2	1124	1418.6	766.1	1112.8	909.56	983.94
