0	100	6	0.19417	1.6964	1.7913	0.81329	0.89946	0.48807	0.45995	0.67203	837.19	842.58	1053.8	1351.3	1191.6	1001.9	904.44	968.22	1007.1
0	100	6	0.17206	1.3807	1.5337	0.6855	0.90973	0.53965	0.5012	0.70496	823.98	847.29	878.58	948.64	941.6	940.73	831.99	1327	836.67
0	100	6	0.29381	1.3526	1.3852	0.72333	0.84585	0.53589	0.48948	0.67762	935.35	1209.6	1062.7	1051.9	1074.3	941.91	995.05	1034.1	940.1
0	100	6	0.19122	1.1952	1.2767	0.60863	0.89919	0.51425	0.52269	0.71522	821.49	885.03	1037.5	1122.2	937.71	875.13	797.99	927.1	813.02
0	100	6	0.37833	1.1746	1.2527	0.71206	0.80018	0.55056	0.52085	0.67014	1014.6	1145.9	1271.5	1136.5	952.36	892.42	983.98	1072.4	997.98
0	100	6	0.28006	1.5488	1.4389	0.765	0.85122	0.48341	0.50605	0.66436	995.3	1039.3	1047.3	1292.3	930.68	898.78	1237.4	1008.9	887.94
0	100	6	0.23134	1.3251	1.3895	0.68118	0.87651	0.47959	0.46627	0.67845	875.34	958.86	1210.2	1039.8	946.93	979.92	905.76	909.11	881.7
0	100	6	0.27587	1.1099	1.1447	0.61603	0.85276	0.59029	0.57854	0.71608	989.24	910.37	1067.3	1022.3	973.16	842.11	930.07	989.4	865.29
0	100	6	0.27702	1.4874	1.5581	0.77472	0.8535	0.49422	0.4778	0.66166	1137	900.64	1430	1098.1	907.04	898.94	928.78	979.72	1075.2
0	100	6	0.25597	1.6089	1.8142	0.83752	0.86425	0.48907	0.44761	0.64963	980.43	1420.8	992.44	1465.9	909.66	884.83	877.23	1008.7	1061.8
0	100	6	0.26166	1.3901	1.5151	0.73747	0.86057	0.5239	0.49105	0.67537	1154.8	957.09	967.68	1304.5	983.36	834.47	887.24	1202.8	855.37
0	100	6	0.21947	1.3156	1.4046	0.67517	0.88485	0.51322	0.48626	0.6947	929.3	956.23	966.97	1373.6	886.18	795.98	873.4	1012.6	842.54
0	100	6	0.23877	1.2567	1.4342	0.68091	0.87399	0.52727	0.50337	0.69305	1045.5	933.89	1070.6	1299.7	855.12	802.45	892.97	1041	846.33
0	100	6	0.25154	1.2219	1.3837	0.67155	0.86772	0.55006	0.50952	0.69794	974.86	950.09	1028.7	1152.8	957.68	801.84	1011.1	986.09	831.21
0	100	6	0.23246	1.1273	1.1874	0.60196	0.87762	0.54776	0.5226	0.71546	985.9	912.56	996.59	1065.5	859.37	833.81	892.85	990.02	815.8
0	100	6	0.23703	1.3631	1.531	0.72046	0.8744	0.5377	0.52709	0.69132	974.4	926.5	1036.7	1200.8	941.9	985.85	1077.9	933.64	943.23
0	100	6	0.25052	1.614	2.0409	0.88053	0.86592	0.4974	0.44429	0.64006	1169.8	1065	995.95	1188.9	858.83	898.85	1161.1	1310.4	1039.2
0	100	6	0.21215	1.1785	1.2886	0.62021	0.88756	0.54532	0.54586	0.71517	821.48	918.65	1029.8	995.38	860.67	838.2	910.25	978.28	1017.4
0	100	6	0.2913	1.4934	1.6838	0.80959	0.84371	0.50699	0.45051	0.64778	1111.1	1109.5	1057.3	1121.5	941.08	1041.8	1148.8	1252.4	916.53
0	100	6	0.30615	1.2251	1.4367	0.71555	0.83744	0.54095	0.47036	0.67049	895.88	965.45	1018.5	1162.1	994.71	976.25	945.74	1059.1	1165.2
0	100	6	0.18634	1.3448	1.4426	0.66871	0.90237	0.52683	0.52508	0.70857	876.86	1073.9	961.14	1118.2	876.73	763.72	879.91	1163.8	776.22
0	100	6	0.21876	1.2407	1.6349	0.70581	0.88381	0.51497	0.46682	0.68102	831.07	918.57	952.86	1493.1	779.68	781.33	1038.9	844.7	747.88
0	100	6	0.2487	1.1958	1.3725	0.66239	0.86875	0.55679	0.50621	0.69797	921.95	1122.6	1001.9	1070	899.4	843.11	977.95	1006.9	850.36
0	100	6	0.3197	1.4544	1.6343	0.80898	0.82838	0.50831	0.49087	0.64959	907.52	1230.4	1065	1080.6	879	862.39	930.6	1548.8	1020
0	100	6	0.25422	1.2521	1.4406	0.69055	0.86465	0.51331	0.4773	0.6804	878.79	916.94	1015.6	1054.4	989.66	999.72	887.81	1285.5	879.16
0	100	6	0.30734	1.3805	1.4478	0.74952	0.83621	0.47416	0.49245	0.65824	1069.5	1091.3	1405.3	1156.1	877.88	937.82	924.03	944.65	981.82
0	100	6	0.22388	1.457	1.6882	0.76273	0.88174	0.51832	0.45698	0.6727	1129.5	1082.4	976.94	1230.8	1092.3	908.55	846.35	910.99	905.07
0	100	6	0.27671	1.2616	1.3845	0.69475	0.85167	0.53386	0.51722	0.6824	911.33	1284.9	1098.7	1071.4	896.39	879.96	912.36	1021	897.46
0	100	6	0.30186	1.7531	1.8914	0.90928	0.84168	0.48069	0.43818	0.63284	983.47	1310.9	1052.9	1180.3	938.7	1191.1	989.39	1353.3	1116.8
0	100	6	0.24171	1.4294	1.6712	0.76451	0.872	0.49471	0.47229	0.66732	930.24	1091.9	1259	1244	872.94	1094.4	896.11	951.95	925.57
0	100	6	0.26253	1.2824	1.6075	0.73494	0.86034	0.52847	0.47644	0.67376	864.1	1022.6	995.45	1360.7	946.92	873.58	841.46	1215.4	847.05
0	100	6	0.2171	1.8401	2.0673	0.91092	0.88554	0.46697	0.45681	0.64518	970.59	1577.2	1066.9	1371.6	1072.8	854.32	912.98	1054.5	885.71
0	100	6	0.29119	1.2288	1.3784	0.69569	0.84583	0.54829	0.50091	0.68457	937.02	1009.6	1059	1217.1	920.74	984.19	1059.9	970.67	986.8
0	100	6	0.3764	1.2669	1.2247	0.72375	0.80299	0.51306	0.53974	0.66842	987.72	1019.1	1161.8	1218.1	998.32	1019.9	983.8	1186.4	940.05
0	100	6	0.24625	1.1844	1.285	0.64116	0.8688	0.56131	0.54231	0.70688	878.62	922.25	998.15	1113.8	1042.3	1000.4	891.36	957.87	857.82
0	100	6	0.29997	1.0932	1.1408	0.62639	0.84131	0.56795	0.55142	0.70508	956.1	940.24	1065	1034.9	978.47	902.48	903.38	1110.6	894.36
0	100	6	0.21337	1.3583	1.5498	0.70906	0.88743	0.5068	0.46648	0.68375	953.25	1100.6	1071.4	1120.6	923.48	768.47	886.44	1041.8	803.58
0	100	6	0.27412	1.5213	1.8396	0.83599	0.85279	0.49393	0.42041	0.63813	891.88	1326.8	1038.4	1180.6	1054	876.65	1084.3	1246.5	918.36
0	100	6	0.23348	1.2437	1.3654	0.6614	0.87796	0.55751	0.52764	0.70811	1070.5	867.86	1060.3	1114.9	890.54	861.8	944.04	1012.9	862.16
0	100	6	0.25776	1.3984	1.5609	0.74594	0.86285	0.5056	0.46174	0.6671	992.2	994.56	1377.7	1031.3	891.03	933.65	987.08	949.61	924.24
0	100	6	0.2372	1.1884	1.3136	0.64224	0.87497	0.54251	0.50647	0.70221	866.61	1110	1045.8	1099.4	857.76	1005.4	878.13	950.19	844.59
0	100	6	0.25385	1.6161	1.7976	0.83435	0.86532	0.48944	0.43196	0.64753	944.07	1191.3	1034.1	1239.8	941.7	847.38	1198.5	965.09	1275.1
0	100	6	0.22433	1.1694	1.4174	0.65146	0.88221	0.5597	0.4878	0.70482	988.64	905.57	947.66	1081.1	951.42	915.82	1041.6	891.02	843.33
0	100	6	0.24005	1.6608	1.7785	0.83119	0.87252	0.4718	0.46275	0.65151	1423.4	971.98	1057	1093.8	904.03	847.9	982.37	1188.7	943.7
0	100	6	0.26384	1.1887	1.4347	0.68249	0.86103	0.53083	0.48179	0.68701	940.04	935.14	1157.8	1068.3	898.99	838.15	981.94	1123	957.64
0	100	6	0.27202	1.4683	1.3727	0.73086	0.85684	0.49356	0.5244	0.6782	899.17	965.1	1073.3	1154.9	1101.2	968.74	930.98	1032.5	1089.5
0	100	6	0.29655	1.4103	1.4667	0.75279	0.84239	0.51716	0.499	0.66784	1085.9	1015	1039.4	1055.7	1269.1	1038	970.65	938.48	873.25
0	100	6	0.19795	1.3082	1.5524	0.6903	0.89603	0.50487	0.47037	0.69099	915.77	1023.8	1249.1	984.23	839.34	880.57	856.26	904.3	765.49
0	100	6	0.20741	1.4619	1.5421	0.72464	0.89128	0.52608	0.51399	0.69453	963.92	931.49	941.21	1018	907.97	1140.5	915.44	949.86	1120.8
